id,joke,label
7374,这个小小的笑话者给你带来了另一个愚蠢的笑话......我！,3
7375,一天，甲去了电影院看电影，当看到轨道边有个少女正要脱掉最后一件衣服洗澡的时候。刚好有一辆电车经过，顿时心中无明火生起，骂道：妈的，我来了好多次了，那辆该死的电车怎么每次都那么准时啊！,3
7376,蚂蚁：老板，你们饭店一次可以办多少桌酒席？ 老板：最多只有一百桌。 什么？最多只有一百桌！那怎么够？我家亲戚忒多，一次最少要坐上个千儿八百桌的，难道让我们坐个十轮八轮的？,1
7377,一次聚会上，丈夫对妻子说：“你那个同学去国外几年完全不一样了，说话手舞足蹈的，看来受老外的语言文化影响不小啊。” 妻子摇了摇头，说：“你错了，这和语言文化没关系，难道你没注意到她手上那枚硕大的钻戒吗？”,1
7378,去给我高中弟弟去买衣服，还有姑姑三人行。 在商场门口弟弟碰到同学，我挎住弟弟胳膊，并依偎他肩膀。 装作情侣恶搞老弟，老弟正在囧笑时， 他同学来了句：“我靠！xxx你什么时候找了个这么挫的女友？！” 旁边姑姑笑的更疯了。。,5
7379,你去献血，两加仑的纯猪油出来了。,3
7380,火车站站长对记者说：“你们抱怨我们对火车晚点没有采取任何措施，这是没有根据的！难道你们没有发现，我们在候车室里又增加了三条长椅吗？”,3
7381,一个五十多岁的老女人，还打扮得花枝招展，妖娆美丽，就好像她还是个少女似的。 在一次宴会上，老女人碰上一位大作家，就问道：我说大作家，以您的慧眼，不知能不能看出我有多大年纪了？ 大作家回答说：这位女士，您的言谈天真活泼，就像是十四岁的小女孩；你的举止轻盈妩媚，就像是十六岁的少女；而这一身富有朝气的打扮，则最多不超过二十岁! 那老女人一听，高兴得差一点跳起来拥抱这位大作家，她立刻把声音提高八度问道：那您能不能准确地说我究竟有多大呢？ 喔，这个嘛，您把我刚才说的那三个数加起来就是了!,1
7382,邮局的一位姑娘称了一下琼斯先生的信后说：“你的信超重了，请再贴一张邮票。” “那不是更重了吗！”琼斯说。,3
7383,刚上大学那会，第一次在食堂吃米线，结果发现里面有白色的虫子。 当时人多，心好没找师傅闹，就自己一个人在那边把虫子一个个挑出来。 一碗米线里面居然挑出N多虫子，当时哥就震惊了！没吃就闪了。 最后哥才知道，那不是虫子，是虾米！,3
7384,阿凡提在磨坊磨面睡着了，醒来一看驴不见了。他问磨坊主，磨坊主与他开玩笑说：阿凡提，你的驴升官了，它接任了邻村的百户长职务。阿凡提信以为真，跑到邻村新上任的百户长家，拍了拍百户长的肩膀说：祝贺您荣升！ 谢谢！您是哪一位？新百户长问。 阿凡提生气地对他说：刚才我骑着你的时候你还认识我，这会儿升官了就不认识我了？走，至少今天你得把磨好的面给我驮回家去，回来再当你的百户长！ 新百户长气愤地扇了阿凡提一记耳光。阿凡提只好懊丧地回到磨坊，回来后他看见他的驴在磨坊前吃草。他便高兴地对驴说：谢谢，你还是听活的，请你把这袋面驮回家后，再去当你的百户长吧！,1
7385,一天下班回家，看见墙上的日历都变成红色的了，就问三岁的儿子：“宝贝，你怎么把日历都涂成红色的啦？” 儿子回答说：“妈妈，你不是对我说过，日历变成红色的日子，就不用去幼儿园了吗？！”,3
7386,物理老师上课讲摩擦生电说：我们冬天的时候脱毛衣，毛衣都会嚓嚓响，还有电光。但是夏天就不会这样，为什么呢？ 从后面悠悠的传来一个声音：夏天谁还穿毛衣啊！,3
7387,猛雨只后，争娃拉着碾子破板结。他刚把碾子拉到地西头，远远瞅见东头大路上过来一位穿红挂绿的女人。他急着想瞄这女人，一眼就扛起碾子，直往东头跑。也怪，那女人不走了，坐在地脚头等他。争娃气喘吁吁跑到跟前，那女人侧身站起来亲热地叫了一声：哥！嗨，原来是他刚从娘家回来的亲妹子。妹妹奇怪地问：哥，你怎么不拉着碾子走，而要扛上跑呢？争娃没味地干笑说：啊……我……噢对，我从西往东拉时候架势不顺。妹妹说：哥，你快拉，我等你一会儿，拉完咱相跟上回。没办法，争娃只得把碾子拉到西头再扛到东头，来回折腾。 笑话传出去了，当地就多了一条歇后语，争娃拉碾子架势不顺。,1
7388,移动老总上公厕，守门大爷：进去三毛出来二毛！ 老总一愣：出来还收费？ 大爷：学习移动双向收费。 老总如厕出来又被拦住：你蹲的是八号坑，交一块钱选号费，超过三分钟，再交一块钱超时费，厕所有背景音乐，收彩铃费二毛。如果您经常来，我劝您办个公厕套餐比较合算，还送草纸200张呢。。,5
7389,初二学生刚接触物理课，都觉得物理难学。 物理老师正在课堂上传授物理的学习方法，突然有个学生放了一个响屁。 老师听了，眉头一皱说道：“同学们，物理固然难学，但还是可以学好的，千万不要泄气呀！”,3
7390,经理对秘书说：八月二十日的会议十分重要，请你记着提醒我。 秘书说：这是前天的事了。 经理说：天啊！我居然忘记了参加会议！ 秘书说：您已经去过了。,3
7391,刚买了辆车，老公天天开出去兜风。这天，他喝了不少酒，然后打开车门。 我赶紧拉住他说：“今天你哪儿也不能去。” 老公说：“我就到车上坐坐还不行吗？”,1
7392,刚才和一个mm聊天，我说我最近被安排了技术难度很高的工作，不得不加班到很晚。 mm恭维说谁让你这么能干啊！ 我谦虚说，领导没有合适的人，赶鸭子上架。 结果mm说，你工作这么久了，那也是老鸭子啦。 ！@##￥%&*E%^#^%,5
7393,上学时习惯一边走一边低头玩手机， 一次与宿舍的兄弟在学校周围人行道散步， 习惯性的低头看手机，走着走着以为碰到一个人， 边抬头边说了声对不起， 结果发现竟然碰到了一棵树， 而且竟然对树说了声对不起，当时兄弟表情笑到麻木了。,3
7394,县官上任，听说药店里的波七卡会吟诗作对，便去当面查对。 他指指自己的衣服说：一领天蓝褂。 波七卡马上对道：六味地黄丸。 他又指一少女说：小女子唇红齿白，必有三从四德。 波七卡对：大老爷面黄肌瘦，定是五痨七伤。 一连数次对答，县令都遭奚落，气得骂道：胡说！波七卡说：回老爷，胡索（说）属暖性。 县令一听更火了：给我打下去！ 波七卡急忙说：打下去，要加芒硝大黄。,3
7395,父亲和儿子去郊游，父亲对儿子说：“小心啊，此处有五步蛇，被它咬了走五步就死。” “没关系，万一被蛇咬了，我只走四步就不走了。” “好聪明的儿子，不过你这样做太危险了。” “那该怎么做呢？” “一步也不要走才最保险！”,3
7396,母亲说：今天的事，切勿拖延到明天去做。 儿子道：那么，刚才的糖，现在都吃光了吧。,5
7397,丈夫又回来晚了，一进家门就看见妻子严厉的目光，他自知理亏，又感到很不好意思，就走到沙发前，逗小猫玩。 他刚低下头去，就听妻子一声叫喊：喂，你和那头笨猪在一起有什么意思？ 丈夫抬起头来，笑着说：这哪里是猪，这是猫呀！ 妻子看也不看他一眼，对小猫一招手：亲爱的，到我这里来，我刚才是跟你说话呀！,5
7398,当你和老虎一起饿死时，老虎会饿死。,3
7399,前几天，同事小赵花30元买了辆二手自行车。刚骑了一天，后胎就瘪了，推到单位对过儿的修车摊儿去修。修好后刚骑两天，前胎又爆了，于是小赵又去了修车摊儿。一看外胎都裂了，师傅给换了条新外胎。一天后，他又找师傅换了闸线，两天后，他又换了闸皮…… 昨天，他骑车出外办事，短短三站地的路掉了10次链子。当他再次光顾修车摊儿时，师傅哭丧着脸，一边作揖一边说：哥们儿，求您了，你到别的地方去修吧，我给你掏钱行不？你整天来找我，别人还以为我手太潮，连着几天都没人敢来我这儿修车了……,5
7400,无论您为笔记本电脑添加多少数据，它都不会变得更重。,3
7401,妻子：哎呀，我越来越重了！吃了减肥药还在长。结婚时我96斤，现在都108斤了！ 丈夫：你可是我所有投资中唯一有进展的项目！,1
7402,把手放在裤子里，给新手一个机会。,3
7403,老婆叫我暴君，同事叫我二百五，女人叫我过期货，青年叫我出土人物，领导叫我定时炸弹，手下叫我黄世仁，居委会叫我胡汉三，女儿叫我老古板，我自称老同志，朋友说我是不见棺材不落泪。,1
7404,只有在美国，才能将提供百万美元奖金的信件视为垃圾邮件。,3
7405,如果“黑匣子”飞行记录仪在飞机失事期间从未损坏过，为什么整架飞机都不是用那些东西制成的呢？,3
7406,甲：“经我刚才掐指一算，刚跟你讲话的一定是你公司的领导。” 乙：“呦，小样的，看不出来你还有这点本事。” 甲：“我算对了吧？” 乙：“恩，是我的领导，不过你应该没见过他呀，你怎么知道？” 甲：“看你一副对待亲爹的模样还能不知道？你老爹我又不是没见过！”,3
7407,晚餐后，丈夫喊腰痛，妻子关切地让女儿给他捶背。过了一会儿，妻子又柔声地问丈夫：还痛不痛？ 丈夫答：不痛了。 妻子又问：真的不痛？ 丈夫点头称是。 那好，去洗碗吧！妻子吩咐道。,5
7408,在历史课堂上，老师问一个学生：屈原是什么人？ 是医生。 胡说！ 怎么胡说呢，书上明明说他是大夫嘛。,1
7409,老王孤独地住在一幢房子里，他说：“我的房子风进、雨进、光进、老鼠进，整天热闹得很。但是儿子不进、亲戚不进、钱财不进、水电不进，活的生不如死。”,1
7410,甲：“我老婆真他妈不像话！扔下一大堆衣服让我妈洗！” 乙：“那你干什么去了？” 甲：“我实在不忍看我妈受累！到你这散散心！”,5
7411,如果你不能喝酒和开车，为什么酒吧有停车场？,3
7412,“教授，听说尊夫人生了双胞胎。是男的，还是女的？” “让我想想看。好象一个是女的，另一个是男的。不过又好象是正好相反。”,3
7413,有些人的问题是，当他们没有喝醉时，他们会清醒。,3
7414,小外甥最近迷上了看电视，一天突然问我：“舅舅，你打过110吗？” 我：“没，怎么啦！” 小外甥：“电视上老有人打110，他不疼吗？”,1
7415,一位姑娘感慨地对女友说：“我非当兵的不嫁，而且非等他复员后才嫁。” 女友不解地问：“为什么？” “因为他在军队中学会了洗衣服，缝衣服而最主要的是学会了服从命令。”,5
7416,有人问美国大学问家葛特里奇，为什么他这样一位伟大的学者却从未获得博士学位。 他回答：谁能考我呢？亲爱的先生！,3
7417,女儿吵着要买运动服，理由是可以穿着它晨跑。 爸爸说：“为什么一定要买运动服？穿校服晨跑也是一样的。” 女儿说：“怎么能一样呢？穿校服跑步，别人不知道我在锻炼，还以为我上学要迟到了呢！”,1
7418,企鹅GG和企鹅MM去约会。企鹅MM还没到约会地点，美女又多，企鹅GG就一直在左看看，右看看，左看看，右看看……企鹅MM来了后看见企鹅GG这个样子，怒了！一个巴掌扇了过去：“你以为你在登录QQ啊！”,3
7419,一天，阿凡提想吃羊肝，便到集市上买了一公斤羊肝，提着往家走。一位邻居看见后问他：阿凡提，您手里提着的是什么？是羊肝吗？ 是啊，这是一只小羊的肝，我想吃炒羊肝了。阿凡提回答说。 阿凡提，羊肝的烹饪方法您知道吗？我来教您一种炒羊肝的方法吧！邻居又罗哩罗嗦地说了一通炒羊肝的方法。 阿凡提听完，掏出一张纸，对那位邻居说：我怕记不住，请您把烹饪方法记在这张纸上吧。邻居拿过纸，把如何烹饪全写在纸上，交给了阿凡提。 阿凡提一手拿着纸，一手拿着羊肝若有所思地往家走。突然，一只老鹰俯冲下来，把阿凡提手里的羊肝叼走了。阿凡提紧追不舍，可哪能追上飞到天上去的老鹰呢？阿凡提挥舞着手里的那张写有羊肝烹饪方法的纸，望着高高飞去的老鹰喊道：喂，你别高兴得太早了，羊肝的烹饪方法在我这儿，你把羊肝叼走也白搭。,1
7420,话说大学有一次领导开什么会，系团支部书记讲话，很严肃的论述关于大学生谈恋爱的问题。他第一句话就说：“谈恋爱是最不道德的行为！！” 表情义愤填膺有木有！ 自认为自己说的很在理，翘起尾巴扫视台下一分钟，台下同学静的出奇！ 这不是GC！ 只听静悄悄的礼堂内幽幽的传出某君一句话“你TM就是一不道德的产物！” 话音刚落，我们齐声鼓掌！,5
7421,经理遇清洁女工清扫电梯。 女工：经理，你先上我再拖。 经理：还是你先拖我再上。 几番推脱，经理：咱们边拖边上，边拖边上啊!,5
7422,永远不要试着教猪唱歌。这会浪费你的时间并使猪烦恼。,3
7423,她太胖了，她只需减掉40磅就可以去瘦身。,3
7424,豆豆：你说世上真有像诸葛亮一样料事如神的人吗？ 华华：怎么没有！我妈妈就是！ 豆豆：真的？ 华华：你还不信？我昨天拿了成绩单回家，我妈妈只拿眼睛朝成绩单一扫，就对我说：‘当心爸爸回来揍你。’爸爸下班回家，果然揍了我一顿。,5
7425,一旦我们解决了虫子，我们就会遇到扁虫。,3
7426,一个保险推销员在说服一位顾客购买保险：“上个星期我给一位只有三十岁的人办了人身保险，第二天那人就出事故死了。我们公司立刻给他家赔了10万英镑。你想想，没准儿你也会和他一样幸运呢！”,5
7427,你快点睡觉，哭什么？托儿所的阿姨怒吼道。 我，我想家。一个女孩哭着说。 不许哭！再哭，我一脚把你踢到南头去！阿姨更加严厉他说。 阿姨，您还是踢我吧！我家就住在南头。一个小男孩壮着胆子说。,1
7428,妻子嗜好吃酒，屡次要酒喝，丈夫不肯给她，还责备道：家里开门七件事：柴、米、油、盐、酱、醋、茶，何尝见到‘酒’？ 妻子说：酒是开门之前就要用的，必须隔夜先买。,1
7429,一个聪明人从他的错误中吸取教训。一个更聪明的人从别人的错误中学习。,3
7430,有个人去带著朋友去探望他的外婆。当他和外婆说话时，他的朋友开始吃著咖啡桌上放的花生，把花生都吃完了。 当他们离开时，他的朋友对外婆说：谢谢您的花生。外婆回应说：喔！嗯！唉！自从我牙齿掉光后，我就只能吸掉它们外层的巧克力而已。老了，咳………,5
7431,原属万荣县管辖的孙家镇，划归临猗县以后，孙家镇有些人便高兴地说：这下可好了，以后走临猗县城就近得多了。在万荣县工作的孙家镇人却说：这下可遭了，以后回家可就远得多了。,1
7432,某市领导召开年工作计划会议，说:今年一定要达到高速度，你们说说，都能增加多少？ 某厂厂长说：我们今年番一番。 某公司经理说：我们番一番半！ 又一厂长说：我们要番两番！ 大家热烈发言，唯有一人一声不响。市长急了，冲他说：你到底能不能翻翻，给我句痛快话！ 我想我们还是别翻翻的好，我们是火葬厂。,3
7433,一女对出轨的老公说：你如果敢离婚娶那个年轻的妖精，我就嫁给妖精她爹，从此以后，儿子管你叫姐夫，你得喊我妈！ 老公当场晕倒，从此规规矩矩。,3
7434,汤姆：约翰，你的小弟弟怎么样了？ 约翰：他受伤了，躺在床上。 汤姆：真糟糕，怎么会发生这种事？ 约翰：我们做游戏看谁能把身子探出窗外更远，结果他胜利了。,3
7435,经常使用会磨损任何东西......特别是朋友。,3
7436,为什么要推迟明天你永远不会做的事情？,3
7437,穆勒当兵前在背上刺了一幅世界地图。 有一天，他生病被送进了医院。 医生关切地问：你哪儿不舒服？ 大约在诺曼底这块地方。,3
7438,大学时，班上有一奇男子。 几乎从来不去上课，天天玩游戏，长得也非常有特点。 马哲考试，马哲老师（灭绝师太一位）亲自监考，觉得这个学生好像没见过。 于是走到他面前问了一句：“教你们马哲的老师是哪位啊？” 奇男子顺口答道：“不知道，听说是位灭绝师太。” 然后就直接挂科了……,1
7439,一日一青年外出，路遇一乞丐。 乞丐拦住青年：先生，行行好，给我一点吧。 青年：什么？我给你？我乘车还差5毛钱呢！你给我5毛怎么样？ 乞丐从他的乞讨的碗里拿出5毛递给青年：给你！！！！ 青年：……,3
7440,老师问我长大想做什么？ 我说：“做一个快乐的人。” 老师说我不懂他的问题。 我告诉老师是他不懂人生。,1
7441,一位老太太播通了兽医的电话：我的孩子好吗？ 对不起，这里是宠物医院。兽医说。 你以为我不知道？ 那么，夫人，请问，是猫还是狗？ 我是你的妈妈！,5
7442,有个富翁，对待仆人很刻薄，从不让他们吃饱穿暖。 一天，他在花园里饮酒吟诗，知了在树上鸣叫。仆人故意问：老爷，树上是啥东西呀？ 主人不耐烦地答道：这也不懂？秋蝉！ 问：秋蝉吃什么？ 回答说：餐风饮露。 又问：秋蝉要穿衣服吗？ 答：用不着！ 仆人说：那好，让秋蝉来侍候老爷，可比雇用我们省开销！,5
7443,基恩问他的女朋友：“我是第一个向你求欢的男人吗？” “是，你是第一个，其他男人都直截了当的，从不拖泥带水。”,3
7444,和朋友聚会，喝啤酒。 啤酒瓶盖上有一个扣环，用手直接拉就能打开。 我使劲开瓶，手都勒红了，也没打开。 一哥们说：“我劲大，让我拉吧。我拉了，大家喝！”,3
7445,全国第六次人口普查办统计出全国最爆笑的人名：刘产、赖月京（还是个男的）、范剑、姬从良、范统、夏建仁、朱逸群、秦寿生（亏他父母想得出）庞光、杜琦燕、魏生津、矫厚根、沈京兵、杜子腾。排名第一的：史珍香。,3
7446,王嫂在县城街上，见一伙人穿着白大褂，拿着电喇叭，在大声兜售跳蚤药：父老乡亲们，我们6688研帛所，是国营医疗卫生先进单位。我们研究RKS根治跳蚤的新产品，多次在国内外获得金奖。只用一次，十年有效。如果无效，十倍退款…… 王嫂被打动动了，掏五块钱买了一包。医生嘱咐她：大嫂切记，此药包是电脑分装，机械化密封，千万不要随便拆开，一打开药味就跑了。回到家压在枕头下面，三天后，你家里所有跳蚤就全部消灭了。 她非常相信医生的话，把药包压在枕头下面，三天过了，一点效果也没有，跳蚤还是欢蹦乱咬。她打开药包一看，里边什么药都没有，只有一个纸条上印着六个字：早晚各捉一回。,1
7447,一次，建筑学家梁思成(1901--1972年)做古建筑的维修问题学术报告。 演讲开始，他说：我是个‘无齿之徒’。 演堂为之愕然，以为是无耻之徒。这时，梁思成说：我的牙齿没有了，后来在美国装上这副假牙，因为上了年纪，所以不是纯白色的，略带点黄，因此看不出是假牙，这就叫做‘整旧如旧’。我们修理古建筑也要这样，不能焕然一新。,5
7448,课间，看见一同学一手摸着腹部，一手握拳撑着额头，双目紧闭作思考考状。 他桌上正好放着一本数学书，我当时就很好奇：他在做什么难题？ 刚走近，那同学对我说：“兄弟，借个厕纸，有吗？”,5
7449,有一次让销售公司的经理用QQ给我传份资料，以前早就加为好友了，但他当时没加备注，他在电话里问我：“哪个QQ是你的？” 我对他说：“我不告诉你”，他一看就知道了。 结果旁边同事问我：“谁打的电话啊，你怎么不告诉他？” 我的QQ昵称就是“我不告诉你”。,3
7450,有一次男朋友上网给小米选羽绒服，选中了两件，然后挑出一件就和卖家讲价！ 卖家问他说要给多大年龄的选，他说是想送女朋友，卖家说那这件不合适！ 这是老年款，于是男友就把另一件发了过去 ！ 卖家说：“哥你的眼光真独到，就这两个老年款，都让你挑出来了！”,5
7451,老王家养了一只礼貌漂亮的鹦鹉。 一天，家里来了一位客人，他左脚刚迈进门，鹦鹉说：欢迎光临。 他右脚跨进门，鹦鹉说：请坐。 这位客人走的时候，刚迈出左脚，鹦鹉说：欢迎下次再来。 他刚迈出右脚，鹦鹉又说：再见。 他想：好有礼貌的鹦鹉啊，如果我两只脚一起迈进去他会说什么呢？于是，他双脚跳了进去，鹦鹉叫到：他妈的，吓我一跳！,5
7452,一次，有位总统去拜访另一个国家的女王。女王与他同乘皇室的马车在首都巡游，马车由6匹纯种皇家牧马拉着。突然，其中一匹马放了一个很响的屁，臭味很快弥漫了整个马车车厢。车厢里面的女王被这突如其来的情况搞得一脸尴尬。 对于这件事我感到十分抱歉，过了片刻，女王难为情地说，你知道，即使作为女王，我也无法避免这样的事情发生。 噢，没关系，总统若无其事地说，不过，在你解释之前，我还以为是马......,5
7453,女儿：『今天起我跟经理同等級了。』 母：『好极了！升为女经理了吗？』 女儿：『我们银行今起倒闭了。』,3
7454,庞振坤笑道：巧啦，俺村上就有这么一个女子。当下商订了娶亲的日子。迎亲那天，鞭炮、锣鼓、喇叭好不热闹。花轿一到，县官上前一把揭开新娘的花盖，大怒：原来是穿着花衣裳的泥胎女菩萨。 庞振坤却笑道：请看，她不是‘樱桃小口杏核眼，月牙眉毛天仙脸，不讲吃喝不讲穿，四门不出少闲言’吗？,1
7455,怎么搞的？这么多科不及格？父亲看了儿子的成绩单后，不禁怒斥道，你想想，到底问题出在哪里？ 我也不清楚。归咎于遗传呢？还是归咎于家庭环境？,1
7456,有人请法师为刚去世的父亲祈祷，送父亲的灵魂上西天。法师索价一百元，他认为太贵了，说：“八十元可以吧？” 法师同意了，于 是面向东方祷告：“请灵魂上天吧。” “不对呀，”他连忙指正，“西天在西，向西边祷告才是。” “这有什么办法？”法师无可奈何地说，“上西天要一百元，八十元只能上东天。”那人听了连忙补足一百元。法师这才转身面向西边道：“请灵魂上西天极乐世界去吧！” 此时，棺村里面忽然发出愤怒的叫声：“你这不孝的小子，为了节省二十元，害得我东奔西走，不得安宁！”,1
7457,这天，上课铃声响了好久，还有七八个同学没来。老教授就照例点名，同学们也就一个个地回答到。当他叫到秦明时，没有人回答。老教授连叫了三声秦明，依然没人回答。 他稍稍抬了一下头，从老花镜后仔细看了看全班同学，然后很纳闷地说：这个人是不是人缘很差？怎么连一个朋友都没有。,5
7458,妻子：“以后我俩互相尊重，我不骂人，你也别打人，好吗？” 丈夫：“我同意。你要是再骂人，我就揍死你！” 妻子愤怒：“混蛋，你敢！”,1
7459,有一王XX男生面如涂炭，黑的发亮。 有天上完第一节代数课，下课前代数老师宣布：“下节课考试。 ” 只听下面一同学轻轻地抱怨说：“咋又考啊？” 只听老师说：“人家王XX考焦了都没说什么，你们有啥抱怨的！”,3
7460,统计数据通常用作醉酒人使用灯柱 - 用于支撑而不是照明。,3
7461,一次买牛肉的时候，我问老板：“你这个牛肉检验了吗？” 老板说：“当然检验了！” 我说：“那我就放心了，给我秤五斤。” 之后我又问老板：“你的牛是怎么检验的啊？” 老板说：“我看它是牛我就宰了。” 我：“……”,3
7462,教师对王振华道：你手太脏了，像什么样子？倘使我手上如此，到学校里来，你见了，以为怎样？ 王振华道：我深知礼节，决不敢评论他人。,3
7463,晚上，一位拳击运动员的妻子正在睡觉，突然，她被屋里的声响惊醒了，一看，发现墙角边站着一个窃贼，伸头探脑的，她立刻推醒了丈夫。 丈夫揉着惺松的睡眼，问：“发生了什么事？” 妻子说：“老公，你的陪练来看你……”,3
7464,我们不使用实验室动物来测试我们的产品 - 我们使用我们的员工！,3
7465,老板：如果给你一个机会做老板，你会怎么做？ 员工：马上把你开了。,3
7466,昨天卖花的笑了，今天旅馆的笑了，明早药店笑了，三周后女子医院笑了，一两个月后婚庆礼仪笑了，十个月后妇产医院笑了！,3
7467,我的驾驶执照照片是故意拍摄的。现在，当我被拉过来时，警察看着它（移动它越来越近，试图清楚地看到它）......然后说：“在这里，你可以走了。”,3
7468,儿子：妈妈，爸爸从哪弄来这么多雨衣、雨鞋、手套、口罩、肥皂、毛巾、工作服…… 母亲：你爸爸是厂里的劳保用品保管员，这些是他得的奖品。 儿子：那他怎么没得‘奖状’呢？ 母亲：傻孩子，奖状不归他保管。,3
7469,甲妇：“我家儿子经常弄坏电器，幸好他爸会修理。” 乙妇：“我家孩子也经常弄坏东西，还好他爸也会修理。” 甲妇：“你先生也会修理东西？” 乙妇：“不，他会修理孩子。”,3
7470,那个老大爷一下站在那里没有动，结果我拐来拐去，还是撞上了。 老大爷站起来说“你瞄准呢。”,3
7471,3秒钟把喜欢的人变成老婆：第一步：打听到她的手机号码。第二步：把号码存入手机。第三步：存储名称改成老婆。 打电话过去，会显示正在呼叫老婆，收短信是收到老婆的信息。 很实用的，大家试试！,3
7472,一卖熟驴下水的贩子某日摆摊，下水中不小心夹带了个了驴屎蛋。 顾客大惊刚欲指责，贩子拣起驴屎蛋塞入口中，急忙吃下去了，边吃边嘟囔：“真邋遢，芋头怎么落里面了”,3
7473,医生：“你丈夫今天怎样？” 妇人：“今天很有精神，早晨已经被我打过两下了。”,1
7474,在家喂宝宝吃鸡蛋， 宝宝看着橱子上贴的公鸡的贴画问我：“妈妈，鸡蛋是这只鸡下的吗？” 我说： “不是啊，公鸡不会下蛋，母鸡才下蛋呢！” 宝宝好奇地问：“那为什么不让母鸡教教它？”,3
7475,有个二流子，到处骗吃。一天，偶尔路过一户人家，见办丧事，高兴地说：有办法了。便走了进去，对着灵堂大哭。大家不认识他，他说：这老先生和我最要好，几月不见就仙逝了！我刚才打门前路过才知道，所以连祭品都来不及买了，先来哭一场，表示我的友情吧！这家人对他非常感激，就留他大吃大喝了一顿。二流子吃完回家，路遇一个穷相识，那人一听有此等好事，连连喊妙。 第二天，便也学着去找办丧事人家，进屋就嚎啕大哭，这家人问他，他也照着说：去世的人过去和我最相好。不料话刚说完，拳头就劈头盖脸跟了上来。原来这家的死者，是个年轻的媳妇。,1
7476,上大学时，语文老师是一位白胡子老者，每天都“之乎者也”的。 有一次，我同学从外地来看我，我想请假，编了一个感冒之类的理由，老师没批。我气恼，提笔写：“有朋自远方来，岂能不陪乎？” 没想到，假条竟然被批准了。,1
7477,除非绝对必要，否则不要在简历中列出“准备”文件。,3
7478,某男追求某女，女方询问男方工作，男子说在市中心医院工作，女方一喜，又问具体什么工作。男子回答，医院里一般医生治不好的病人都由我处理。 女方大喜。一日女子和男子一起去医院，刚到医院门口，就见有人向男子喊：快点过来！把那个刚死的病人送太平间去！,3
7479,一天，麻雀做东，请翠鸟、大鹰饮宴。麻雀对翠鸟说：您穿这么鲜艳漂亮的衣服，自然要请您在上席坐。又对大鹰说：您虽然大些，却穿这样的坏衣服，只好委屈您在下席坐。 大鹰发火道：你这小人奴才，如何这样势利！麻雀说：世上哪一个不知道我是心肠孝眼眶浅的呢！,1
7480,丽丽：咱们的新老师真是虚心好学。 佳佳：你怎么知道的？ 丽丽：他在我作业本上画了好多问号。,1
7481,有位画家上课时，对学生在画室抽烟无法容忍。有一次，一个学生在苦思冥想中偷偷摸出一支烟点燃，正好给他看见了。他神情严肃地走过去，用讽刺的口吻问学生：您这支神奇的笔，打算用它来画什么呢？ 学生急中生智道：云，云啊！教授先生。,3
7482,教师：“卡尔，你能给我说说什么样的人是虚伪的吗？” 卡尔：“哦，老师，早晨一个面带笑容来上学的学生。”,5
7483,如果你工作不够，那你就是一个无所畏惧的屁股。,3
7484,哥们是跑短途开微型面包的， 那天拉满人准备出发，突然觉得肚子疼， 但是想坚持一下到地方再解决， 可路上特想放屁，又怕有声音， 于是连着几次都是按喇叭来盖住放屁的声音， 结果坐在旁边的老奶奶受不住了， 说，孩子，别按喇叭了， 你一按喇叭车里就臭了，臭了…,5
7485,30岁奥运名将鲍威尔在牙买加奥组委发布会上说：没用过套，我是处男。 逗的底下400多个记者全笑疯……,1
7486,我感冒了，他带我去坐旋转的摩天轮。 摩天轮速度不快，但是去到最高点的时候； 他挨过来，对我说：“能不能把你的感冒传给我？” 我正呆着，他就吻下来了……,1
7487,阿花跟阿狗说：“今天考试的时候，我踢你一下，你就要给我瞄一下。” 到了考试的时候，阿花踢了阿狗一下，阿狗便回答：“喵~~~喵~~~”,5
7488,程序员 - 一种红眼睛，笨拙的哺乳动物，能够与无生命的物体交谈。,3
7489,某设计人员在绘制一张图纸时，将上面的“1×1000”误写为“1000×1”。项目主管发现后，把他狠狠批评了一顿。他甚是不服，问主管两者有何不同。 主管训道：“你跟一个女孩约会一千次，与跟一千个女孩各约会一次，能是一回事吗？”,1
7490,中央情报局(CIA)，联邦调查局(FBI)和洛杉矶警察局(LAPD)都声称自己是最好的执法机构。为此美国总统决定让他们比试一下。於是他把一只兔子放进树林，看他们如何把兔子抓回来。 中央情报局派出大批调查人员进入树林，并对每棵树进行讯问，经过几个月的调查，得出结论是那只所谓的兔子并不存在。 联邦调查局出动人马包围了树林，命令兔子出来投降，可兔子并不出来，於是他们放火烧毁了树林，烧死了林中所有动物，并且拒绝道歉，因为这一切都是兔子的错。 轮到洛杉矶警察局，几名警察进入树林，几分钟後，拖著一只被打得半死的浣熊走了出来。浣熊嘴里喊著：OK，OK，我承认我是兔子……,3
7491,朋友问我电脑配置，我说显示器是彩屏的。(本来是想说液晶的),1
7492,一个中国记者问德国足球名宿贝肯鲍尔：“您觉得现在的德国队中还有像您这样有灵性的球员吗？” 贝肯鲍尔说：“穆勒。” 记者：“呦，还会说河南话。”,5
7493,女：是吗？！好吧，如果我要重写字母表，我会将F和U放在一起......明白我的观点？！,3
