id,joke,label
7618,作为一名精神分裂症患者，我在做任何事情之前都要三思而行。,1
7619,口袋里钞票的颜色决定今天的心情。,1
7620,一个犯人逃跑了，长官问道：他是怎么偷到钥匙的？ 士兵答道：他没有偷，他是玩牌时赢去的。,1
7621,只要你过得比我好，死得比我早。,1
7622,欢迎来到南方最好的'乡村幽默'网站！,0
7623,有座教堂里面有很多钟，它们的快慢不一样。 神父解释：一个钟代表一个男人，外遇越多转得越快。 女士：哪个是我老公？ 神父：被上帝拿去当风扇了。,1
7624,母性：这不仅仅是一份工作，而是一次冒险。,0
7625,墙上，厕所，浴室，屏幕，鼠标，甚至满是纸巾的垃圾桶里都交替着传来一阵阵稚嫩的声音“爸爸，父亲节快乐……”,1
7626,圣经告诉我们要爱我们的邻居，也要爱我们的仇敌; 可能一般来说他们是同一个人。,1
7627,我不是生活在幻想世界里; 我只在那里工作。,1
7628,希望兜兜里的钱都相亲相爱 然后生很多很多小孩。,1
7629,两位朋友在交谈，“你怎么竟自己打起字来啦，你不是有一位很熟练的打字员吗？” “你还不知道？我跟她结婚了。”,1
7630,如果你认为昨天不好，请等到你看到今天发生的事情。,0
7631,为什么我们开着'大道'并停在'车道'上？,1
7632,许多人，当他们遇到电线杆时，责怪杆子。,0
7633,保持朋友的最好方法就是不要放弃他们。,0
7634,爱变成婚姻，无非就是慢慢的把感受变成忍受，其中还可能夹杂无法预料的承受。,1
7635,主任医师大发雷霆：这已是你这个月里损坏的第三个手术台，史密斯先生！请你以后开刀不要开得这样深！,1
7636,感情专一是一个男人的美德。 我在这方面做得就很好， 我是绝对不会同时和我的两个女朋友约会的。,1
7637,小心驾驶，我们需要我们能得到的每一位纳税人。,0
7638,不言自明的是，所需的任何备件将刚刚停产并且不再有库存。,0
7639,有点不准确有时会节省大量的解释。,1
7640,考试时，一考生从头至尾一直趴在桌上翻白眼。 考试结束后老师见他考卷上写道：孙子出题难，儿子监考严。老子不会做，只好交白卷。,1
7641,一群燕子在房檐下啄泥筑巢，垒成后燕子们在房顶大叫，院里的孩子好奇，去问爸爸。 父答：唉，包工头躲起来了，没给人家工钱。,1
7642,你是否意识到在大约40年后，我们会有成千上万的老太太穿着纹身？,1
7643,未来的工厂将只有两名员工，一个人和一个狗。那个男人会在那里养狗。狗会在那里阻止男人接触设备。,1
7644,上网的时候最怕的就是‘掉线’，比掉线更可怕的就是‘全省停电’,1
7645,今天最节省劳力的设备之一就是明天。,1
7646,爸爸：波比，彩色水笔买回来了吗？ 波比：一套都买回来了。 爸爸：这笔好使吗？ 波比：我在墙上都试过了，只有这支白色的不好使。,1
7647,QQ上一美女说自己瓜子脸，特漂亮。 我淌着口水出去约人家见面。夜，推门回来就扑倒在床上号啕大哭：“西——瓜子脸也就罢了，关键问题是她的尖头朝上啊！”,1
7648,很多人说婚姻是爱情的坟墓，但是能够入土为安的爱情总比暴尸街头要好。,1
7649,你睡的好吗？“不，我犯了几个错误。”,0
7650,饺子：这年头，在娱乐圈里混实在是太难了。脸皮太厚，人家说我无赖，脸皮薄了，又容易穿帮露底。,1
7651,现在得到宽恕 - 明天你可能不再感到内疚。,0
7652,仰望天空，眼泪就不会掉下来，尽量把头抬高，鼻涕就不会流下来。,1
7653,任何计算中的任何错误都将导致最大的伤害。,0
7654,拿什么整死你，我的爱人。,1
7655,小蒲公英哭着问爸爸 “爸爸，爸爸，我为什么要和同性相恋啊？” 爸爸拍了拍小蒲公英的肩，一起痛哭的说:因为～世界上～没有～蒲～母～英啊～,1
7656,早上在厕所拉便便，喉咙突 然很痒，忍不住咳嗽了几声。 在客厅的男友关切地问， 怎么了噢，是不是噎着了？,1
7657,我的生活可能很奇怪，但至少它并不乏味。,0
7658,队长大喊：我贱（建），我贱（建），都别跟我抢。 放心，俺的队长，俺们都不跟你抢。,1
7659,葡萄酒：他希望葡萄酒的东西会给他一个精致的形象，以帮助他奠定。,1
7660,一个男人和他感觉到的女人一样古老。,0
7661,甲：我好想做个女人，可以不上班，整日逛街，打扮，买衣服，和朋友喝茶。 乙：然后又多了个像我们这样可怜的男人吗？,1
7662,最后一根稻草不是压死了骆驼，而是把它给噎死了。,1
7663,学生：“不知道！” 英文老师：“鼻子的两边是什么？” 学生：“是雀斑！”,1
7664,夫妻吵架，妻子愤怒地嚷到：“我嫁给魔鬼也比嫁给你强！” “这不可能，因为近亲禁止通婚。”丈夫马上反驳道。,1
7665,最薄弱的环节：在湖泊上空盘旋的常见昆虫是什么？,0
7666,妻子：唉，你这饼做得真难吃。 丈夫：怪了，烹调书上说这种饼鲜美无比。,1
7667,对于所设计的每个白痴证明系统，都会出现一个新的，改进的白痴来克服它。,1
7668,幸福就好，不要晒出来，因为晒多了，迟早有一天会晒干的，所以低调。,1
7669,有一天，我给电视拆了。 我爸对我说：你若安好，便是晴天，你若安不好，老子打死你。,1
7670,就在上周，我把舌头夹在电动打字机的滚筒上，我怎能相信上帝？,1
7671,今天上网看到汽油又无耻的涨价了。有车的同事们很愤慨。 同事：这简直就是打劫！ 我：这不是打劫，人家打劫还戴一面具呢，这是明抢！,1
7672,当邮票味道很好时，你知道你正在节食。,0
7673,妈妈：“沉鱼溶雁的故事是说：西施长得太美了，连鱼都自觉比不上，所以沉到水下……” 女儿：“怪个得我每一次都钓不到鱼，原来是我长得太美了。”,1
7674,老师：菲利，你们班上有一些同学有一句口头禅，你知道是什么吗？ 菲利：不知道。 老师：说得对！,1
7675,不要担心，如果你是一个盗窃狂，你可以随时拿走一些东西。,0
7676,就个人而言，我不相信这个世界是以我为生，尽管我付出的代价，道歉会很好。,0
7677,人靠衣装。裸体的人对社会几乎没有影响。,1
7678,儿子做错了事，被我训斥后大哭了一个小时之久，我没有理他。待他不哭了，我问他：你不哭了？ 儿子答道：不是不哭，我想休息一会儿。,1
7679,顾客：“服务员，这酒是多少度的。”服务员：“您摸摸就知道了。”,1
7680,三天的测试可以节省10分钟阅读手册。,0
7681,"九岁的儿子像发现新大陆似的大声嚷道：""爸爸，我终于发现鱼为什么不会说话了！ 为什么？""父亲感兴趣地问道。""你把脑袋伸到水里试着说说看！""",1
7682,我对你说的每句谎话都是真的。,1
7683,儿子读书成绩差，父亲埋怨道：你怎么给我生这么笨一个儿子？ 母亲反唇道：我生的？你种的茄子还能长出辣椒来？,1
7684,你可以在十分钟内结婚，而不是一生中可以赚到的钱。,0
7685,泡妞就像挂QQ，每天哄她2个小时，很快就可以太阳了。,1
7686,你跳到下一个数字，甚至提前几个。,0
7687,公共汽车上，一位男子膝上放了一个旅行袋，一位小女孩走过去问：叔叔，你的旅行袋买票了吗？那男子摇摇头。 小女孩道：那这位子该让我坐，我买了半票。,1
7688,打着有才的门面，透视着装B的本质。,1
7689,大部分人一辈子只做三件事：自欺、欺人、被人欺。,1
7690,儿子：为什么现在的人都喜欢牛，而不喜欢熊？ 爸爸：因为牛肉涨价了，而熊肉没涨。,1
7691,胖子，我不在乎你是谁。让驯鹿离开我的屋顶！,0
7692,以为这会是那些“鼓舞人心”的人之一，不是吗？,0
7693,是！在一切都改变之前，一切都是如此不同。,0
7694,当我小时候，我的父母搬了很多，但我总是找到他们。,0
7695,有一天老师在发考卷，小美跟隔壁的小明说：我考零分耶。 小明：我也是耶。 小美：那……这样老师会不会以为我们作弊啊。,1
7696,更关心你的性格而不是你的声誉，因为你的性格就是你的真实，而你的声誉仅仅是别人对你的看法。,1
7697,我一同学喜欢说错话 一天上体育课打篮球，另一个同学不小心把篮球砸到他头上了。 他猛地叫到：别拿头砸我的球！！！,1
7698,吹灭另一支蜡烛不会让你的光芒更明亮。,0
7699,一个男人在关系中诚实的想法告诉你他的真名。,0
7700,要想不被别人踩在脚下有两个办法，一是变更强，二是变成屎！,1
7701,当我们与上帝交谈时，它被称为祷告。当上帝回应它时，它被称为精神分裂症。,1
7702,个人认为，文章微博全文着力点在于 “愿日后不再负人”。尤其“日后”， 用词精妙，春秋笔法用得出神入化。 文章同学把什么无情的形象跃然纸上。,1
7703,老师：知道什么是法盲吗？ 同学答：法盲就是法国的文盲。 老师：名人呢？ 同学答：有名字的人。 老师：白领的意思呢？ 同学答： 白领工资。,1
7704,四个富翁坐一起闲聊。甲：我爱吹牛。乙：我爱看美女。丙：我喜欢我的男助理。丁：我特别爱传闲话。,1
7705,一位贪得无厌的人问阿凡提6：阿凡提，您非常聪明，一个人什么时候才能迷惑，失去理智呢？ 当他的欲望骑在他的智慧上的时候。阿凡提回答说。,1
7706,如果飞机上的黑匣子是坚不可摧的，为什么他们不能让整个飞机离开呢？,1
7707,跟女朋友处了一年了，终于领悟，有两句话， 我只要随便挑一句，就能让女友安静下来。 第一句是:“你是对的。” 第二句:“买吧”,1
7708,为什么我们在车道上停车并在大路上开车？,0
7709,新任书记请教纪检工作如何把握度。 老书记说：“简单！就像煮汤圆，自己漂起来的你就捞，沉在底下的别瞎搅和！”,1
7710,我谨慎对待风。风把它扔回去了。,1
7711,如果努力工作是如此美妙的事情，富人肯定会把这一切都留给自己。,0
7712,努力工作 。......所有那些福利的人都依赖你！,0
7713,让您的孩子远离热水的最佳方法是在其中放入一些菜肴。,1
7714,耶稣为你的罪而死，但为你的大脑而崛起。,0
7715,常在厨房混，那能不切手。,1
7716,世界上两件事最难：一是把自己的思想装进别人的脑袋，二是把别人的钱装进自己的口袋。前者成功了叫老师，后者成功了叫老板，两者都成功了可以叫老婆或大学或教堂！,1
7717,你认为在你周围打哈欠的人睡眠不足。,0
7718,心里想的是“妈的”嘴上说的是“好的”。,1
7719,在两种邪恶的选择中，我选择了我以前从未尝试过的那种。,1
7720,当我被推进手术室时，我开始改变主意。,0
7721,一个人生病了，需要做手术。 将要手术的那天，他看到了给他主刀的医生便大叫起来：“他的证是我办的！他的证是我办的！”,1
7722,在你学会爱自己之前，我们会爱你。,0
7723,去朋友家玩，碰巧朋友老婆在喂奶(母乳)，碰巧的碰巧小孩不肯吃奶 。 于是对着小孩开玩笑：快吃，不然叔叔吃了.。55555，不敢见他们了。,1
7724,老师问她：“你迟到了？” 她说：“我的爸爸迟到了，所以我迟到了。”,1
7725,解释就是掩饰，掩饰就是编故事!,1
7726,更多的人是想成为一个自由不工作者，而不是一个自由工作者。,1
7727,如果枪支是非法的，我们该如何射击自由派？,1
7728,直升飞机从蜻蜓身边飞过。 “嗨，哥们，到哪儿去？”蜻蜓大声问道。 直升飞机瞥了蜻蜓一眼：“哪里来的农民工，这么死乞白赖地和我称兄道弟？”,1
7729,最好后悔你做的事情，而不是后悔你没做的事情。,1
7730,你父亲认为在人行道上兜售并吐出一个厕所是完全可以的。,1
7731,诺诺昨日去酒吧，一妖艳女子勾引诺诺，说帅哥请我喝杯酒呗， 诺诺对服务员喊了一声：“来瓶二锅头。”,1
7732,有些人活着，你希望他死。有些人死了，你觉得便宜他了。,1
7733,有个人第一次在集市上卖冰棍，不好意思叫卖，旁边有一个人正高声喊：卖冰棍！ 他只好喊道：我也是。,1
7734,啤酒证明上帝爱我们，希望我们快乐。,1
7735,两个知更鸟躺在他们的背上，沐浴在阳光下。,0
7736,我喜欢和我不认识的人回忆。,0
7737,如果他们向你开枪，这是一场高强度的冲突。,1
7738,有时我觉得我死得更好。不，等等！不是我！您。,1
7739,有些人只是活着，因为拍摄它们是违法的。,0
7740,他笑了笑，递给她50美元，把她带到弹球机上。,0
7741,如果您无法在24小时内完成工作，那么晚上工作！,1
7742,中国快到秋冬季了，大家改穿长袖，苹果表的销量肯定会下滑，立帖为证！,1
7743,蜗牛MM疑惑的问丈夫：“我才刚刚怀孕，急着去医院干什么呀？” 丈夫语重心长地说：“老婆啊，等咱们走到医院，孩子估计也该生了！”,1
7744,猫必须躺在地板上这样的位置才能阻挡最大量的人流量。,1
7745,缓解压力的方法＃10。制作一种语言并向人们询问方向。,1
7746,洗衣粉里面装有免费的眼镜，餐具或毛巾？,0
7747,改进程序用户友好性的努力总是导致提高用户的计算机知识。,1
7748,你必须是第一，最好或不同的。,0
7749,有两种自我主义者：承认它的人和我们其他人。,0
7750,我脸上长了青春美丽疙瘩豆。 某日坐公交车，手拉拉环，随车晃动。一小P孩。拉着我的衣角：“哥哥，哥哥，你八宝粥洒在脸上了。”,1
7751,"信息计术课上，几位同学玩魔兽被老师发现.恶狠狠的抢过鼠标,将魔兽桌面的快捷方式删除...看你以后怎么玩!!!",1
7752,喝你的咖啡; 印度有人在睡觉。,0
7753,歌星怒骂狗仔队遭爱狗人士暗杀。,1
7754,老师：小新，最近功课写得不错！ 小新：这全是警察扫黄的功劳。 老师：扫黄和功课有什么关系？ 小新：我爸晚上没地方去，只好在家盯我写功课。,1
7755,它有助于将上帝带到附近并从你眼中洗去尘土。,0
7756,人与人之间的区别不在于难度; 这是漠不关心。,0
7757,永远不要质疑权威 它也不知道。,0
7758,我滴个神哪，妈，你讲成这样人家是会误会的。,1
7759,谦虚就像胸罩，既是藏东西的又是撑场面的。,1
7760,背诵讲师会成为一个好的停车场服务员。,1
7761,当你做对的时候，没有人会记得；当你做错的时候，连呼吸都是错！,1
7762,为什么“拼音”这个词的拼写方式不是声音？,0
7763,刚刚被打了，因为跟公司新来的香港会计师说，“你记账吗？”,1
7764,我曾试图跳过一幢建筑物自杀。我在最后一分钟改变了主意，所以我只是翻过身来，站起来。附近的两只小猫看到了发生的事情，一只转向另一只，说：“看？这就是它的完成方式。”,0
7765,不要推迟'直到明天什么......你穿上去睡觉。,0
7766,公司一同事买了个杯子，上面印着“我要涨工资”，每每开会都要把这几个字朝着老板的方向放。 终于有一天，老板也买了杯子，上面写着“滚蛋”！,1
7767,病人：我做了阑尾手术之后，体重减轻了差不多15公斤。 外科医生：瞧你说的，哪有15公斤重的阑尾！,1
7768,上帝是否控制了我生命中发生的一切？,0
7769,你知道飞机上使用的坚不可摧的黑匣子吗？,1
7770,儿子问：“为什么画家都要在图的下面写上他们的名字呢？” 父亲：“那是为了让人们知道哪儿是画的上面！”,1
7771,对于每一个可信度差距，都会有一个容易受骗的问题。,0
7772,当一个时钟饿了，它会回来四秒钟。,0
7773,我的小侄女有一次问我：“叔叔，什么叫开心？” “人高兴的时候叫开心。” “那么是不是关心就是不开心呢？” “……”,1
7774,两个相爱的玉米粒决定结婚，可是婚礼时找不到新娘了，新郎问一直跟在身边的一个爆米花，爆米花害羞地说：讨厌，人家穿的是婚纱！,1
7775,在井干燥之前，我们永远不知道水的价值。,0
7776,据说，人只有两个选择，忙着死或是忙着活，我想我有了第三种选择：忙着等死。,1
7777,所谓情话，就是你说了一些连自己都不相信的话，却希望对方相信。,1
7778,唐僧再厉害，也不过是个耍猴的。,1
7779,丈夫：醋放在哪儿？ 妻子：就在咖啡橱内那个贴有蜂蜜标签的绍兴酒坛里。,1
7780,因为小王记性差每次把事写在脸上，可他还是忘记照镜子了。,1
7781,那个老大爷一下站在那里没有动，结果我拐来拐去，还是撞上了。 老大爷站起来说“你瞄准呢。”,1
7782,活力元素的孩子总是有一个供过于求，直到被要求做某事。,0
7783,由于太难背，于是化学老师教我们一个口诀： 加，拿，大，美，女； 一，点，也，不，轻； 总，共，一，百，斤。,1
7784,一警察与朋友一起去打猎，忽然，他看见了一只梅花鹿，于是，他悄悄地绕到它的身后，举起枪，大声喊道：不许动，举起手来，不然我就开枪了！,1
7785,什么是世界上最安静的地方？降落伞包装厂的投诉部门。,1
7786,明明看电视，在看到小鸡孵化的过程后，突然疑惑地问妈妈：“妈妈，你孵化我的时候，蛋壳会有多大啊？”,1
7787,不要让老化让你失望......重新站起来太难了！,0
7788,当我能让很多女人高兴的时候，为什么我会让一个女人如此悲惨？,1
7789,华盛顿：救命！我们被书呆子和傻瓜淹没了！,0
7790,一个成为富翁的乞丐和儿子经过一家面包店，儿子央求要买面包。 乞丐骂到：混蛋！不论想要什么，首先要有‘乞讨’的概念，这可是我们乞丐生存的原则问题。,1
7791,重于泰山一动不动，轻如鸿毛满天飞舞。,1
7792,青春期是孩子们开始抚养父母的时候。,1
7793,电视上的每个商业广告都在屏幕底部有一个网站地址。,0
7794,招聘会上，一女士温柔地介绍自己：“考官们好，我是宇春。” 一考官：“哟，还挺会套近乎儿的，那你姓啥？” 女士：“宇。”,1
7795,朕要拉粑粑啦，杂七杂八的人都走开，麻麻你不要走，快把朕的痰盂拿来。 他妈妈笑抽了：皇上的痰盂民女拿不动。,1
7796,我决定提高成绩，我必须降低自己的水平。,1
7797,何君到××大学女宿舍访其女友，舍监要他填表后方可会见。姓名、性别、地址、年龄……一直填到最后关系一栏时，只见何君思考半天填下尚未发生四个字。,1
7798,世界在受害者和掠夺者之间存在分歧，你必须为自己辩护。,0
7799,我给自己买了一台传真机和碎纸机。,1
7800,女儿问妈妈：爸爸从前害羞吗？ 要是他不害羞，你现在至少大四岁！,1
7801,古董商和记者同时追求张太太的女儿，张太太要女儿选择古董商。 女儿问其原因，张太太道：“因为前者喜旧厌新，后者喜新厌旧”。,1
7802,一旦你能够接受宇宙，物质就会变成什么东西，穿上带格子的条纹变得容易。,0
7803,在职场中就应该像柯南那样，有一种我走到哪就让别人死到哪的霸气。,1
7804,无论你怎么努力，都无法给猫施洗。,1
7805,在你介入水坑之前，你不知道水坑有多深。,1
7806,龙龙：飞飞，你睡觉时为什么还戴眼镜？ 飞飞：我的视力不佳，我担心做梦时看不清东西。,1
7807,上学的时候，有一天一个电话找我，同学接完递给我说：你妈妈的。 我一边接过电话一边随口说到：男的女的，大家狂笑，我被笑了4年。,1
7808,老爸对小外甥说：“来，外公给你讲个故事，叫‘味精’填海。” 老妈在一边翻白眼：“那太费钱了吧。”,1
7809,有旳人活着，他已经死了；有的人活着，他早该死了。,1
7810,据说一本线成绩什么的出来以后，西湖边上停了七辆救生船，还拉了横幅，上书“高考不是唯一的出路”！,1
7811,马不停蹄的错过，轻而易举的辜负，不知不觉的陌路。,1
7812,勇气不是没有恐惧，而是判断别的东西比恐惧更重要。,1
7813,行动：将玻璃向上翻转，使开口端指向天花板。,0
7814,顺产，又名强生。,1
7815,姐姐说那个骑着机车的人真的很机车。,1
7816,没钱的时候，老婆兼秘书；有钱的时候，秘书兼老婆。,1
7817,取你井盖，犹如探囊取物。,1
7818,奉承确实有效：当你下雪的时候，你也应该收获。,0
7819,你有多爱我？ 一毛钱之多。 只有这么一点么？ 一毛钱不就是‘十分’吗？,1
7820,妇科医生男性就像一个从未拥有汽车的汽车修理工。,1
7821,要最好地研究应用程序，请在开始之前彻底了解它。,0
7822,妻子说：女儿考不上名牌，你要付全责，我会考虑和你离婚。 到了女儿高考时，丈夫紧张的天天失眠！,1
7823,老婆，你不是想知道现在国外最流行的女装款式吗？ 和我一块儿看球赛吧，看台上那些美女的着装都是最潮的。 看不到？耐心点儿，说不定啥时就给她们镜头了。,1
7824,在我们中间有些人是一个瘦弱的人，正在努力摆脱，但它通常可以用几块巧克力蛋糕镇静。,0
7825,一个老太太取出自己在储蓄所里的所有存款，一刻钟后又重新存入。营业员不解地问她这是干什么？ 老太太生气地说：我想数数我有多少存款不充许吗？,1
7826,办公室伙伴外出时，将椅子移到电梯里。,1
7827,不要接受你的狗的钦佩作为你是美好的确凿证据。,0
7828,海豚：不要相信一个总是微笑的物种，它取决于某种东西！,0
7829,在你将遗产与他分开之前，永远不要说你认识一个男人。,1
7830,由于货币限制，隧道尽头的灯被关闭。,0
7831,妈妈：“你的老师抱怨你，一个月来做功课总是出错，为什么会这样呢？” 儿子：“当我做对的时候，她就要吻我！”,1
7832,碰到挡风玻璃时，最后一件事是通过一个小虫的脑子？,0
7833,看“中超”联赛转播时居然没打瞌睡。,1
7834,我认为，如果老年人患有抗阿尔茨海默病，他们会慢慢开始恢复其他人失去的记忆，这将会很有趣。,0
7835,使用真实货币而不是信用卡或借记卡进行购买的概念对您而言是陌生的。,0
7836,上班的心情比上坟还要沉重。,1
7837,如果没有上帝，谁会弹出下一个面巾纸？,1
7838,如果你不能再拿走你已经服用的东西，你就会享受假期。,0
7839,有关电子邮件的笑话，如关于幽默时事通讯中所见。,0
7840,一日，某人在上飞机后他给老婆发了个短信：“我登基了！” 老婆回信：“皇上万岁万岁万万岁！”,1
7841,有了橡皮鸭，你永远不会孤单。,0
7842,例外证明了规则，并摧毁了战斗计划。,0
7843,跳蚤的体长可以达到350倍。这就像一个人在足球场的长度跳跃。,1
7844,我总是迟到办公室，但我提前离开弥补了它。,1
7845,生物课上，老师指着挂在黑板上的一幅鲸鱼骨骼问学生：大家说，这是什么？ 最后一排的小伟高声回答：鱼刺！,1
7846,姐姐：沉鱼溶雁的故事是说：西施长得太美了，连鱼都自觉比不上，所以沉到水下…… 妹妹：怪个得我每一次都钓不到鱼。,1
7847,弟弟妹妹都是爱漂亮的年纪，对身上的衣着很讲究。但是妈妈常为妹妹添购新衣，而忽略了弟弟，弟弟不免要抗议妈妈偏心，妈妈的理由是：外销的东西，要特别讲究包装。,1
7848,智者终于做了傻瓜最终做的事。,1
7849,今天在做作业 ，看到一道数学题如下： 已知我校男老师占全校老师的30%，女老师占60%，请问剩下的老师占百分之几？ 看完就笑了：剩下来的是什么玩意？,1
7850,汪峰和章子怡在一起后， 为了让子怡相信他永远不会背叛 就去纹身店想在背部纹个“章”字。 无奈纹身师冷笑说： “难道纹章就不会出轨吗……”,1
7851,在没有围栏和边界的世界里，谁需要窗户和大门？,1
7852,饭店里，一男子指着菜盘里一条两米多长的豆腐大吼：“你们什么耳朵！老子点的是家常豆腐！” 饭店厨师听到了，纳闷：“难道还不够长？”,1
7853,纯粹的丝袜。专为化装设计，但服务性很强，很多女性都不会穿。,0
7854,朋友生日，我带小儿子参加。酒饭过后大家去卡拉OK，小儿子自告奋勇要为主角唱歌。 掌声四起。 “我为叔叔演唱一首折寿。” 众哗然。 我回头看屏幕：祈祷。,1
7855,这是美丽的方式; 为什么通过使其合法来破坏它？,0
7856,当一切都失败时，暴力就会占上风。,0
7857,我永远不会拒绝我的朋友，我不相信他们那么多。,0
7858,而我的朋友，小天使是如何来到圣诞树顶上的。,0
7859,八年前，我养成了抽烟的坏习惯，一舍友养成了喝奶的好习惯。 现在，我活得好好的，舍友挂了。,1
7860,幸运的是，他太忙了，不知道他有多忙。,1
7861,他说，你的马形状很糟，我不得不开枪。,0
7862,如果一个景点值得一看，有人会建造一条高速公路。,0
7863,三个女人谈到一个急于结婚的男人。 17岁的少女：那个男人是不是长得很英俊？ 25岁的大姑娘：那男人一个月的薪水有多少？ 35岁的老处女：那个男人现在在哪里？,1
7864,经济学的仔细研究通常表明，购买任何东西的最佳时机是去年。,1
7865,高中懵懵懂懂的爱恋， 通常表现在女生被老师提起来回答问题， 全班都装作喉咙不舒服，故意咳嗽。 大家带着意味深长的笑容 看着一旁装淡定其实比谁都急的男生。,1
7866,人生苦短，必须性感。,1
7867,八卦是一个有着极大谣言感的人。,0
7868,我需要一个非常糟糕的人。你真的很糟糕吗？,0
7869,这个世界上我只相信两个人，一个是我，另一个不是你。,1
7870,五岁的儿子伏在桌上写着什么。 妈妈问：孩子，你在干什么呀？ 我给奶奶写封信。 你还没学会写字，怎么能写信呢？ 没关系，反正奶奶也不识字。,1
7871,秘书：局长，我们局里也要装上意见箱吗？ 局长：当然要，不过得把它装在我的办公室里。,1
7872,当小学生对你说“老爷爷，请不要随地吐痰”的时候。,1
7873,人生就像开飞机，飞多高不重要，平稳落地最重要。,1
7874,幼儿园阿姨说：“尿床一次罚款5元，尿床两次罚款6元，尿床三次罚款7元。” 小男站起问：“包月多少钱？” 小绿站起来说：“办VIP年卡行吗？”,1
7875,法官：他在打你以前，你有没有设法阻止他？ 原告：有啊！我用各种最恶毒最难听的语言去阻止他，可是他仍然狠狠地揍了我一顿。,1
7876,男同事：我发现你这件衣服越穿越性感！ 女同事：哎，这该死的衣服！每洗一次就缩水一次！,1
7877,该高调的时候低调了，那叫跑调。,1
7878,"弟：姐，现在人都用苹果电脑了，我想买一个，赞成吗？ 姐：当然赞成啊。 弟：那,那你准备赞助几成呢？ 姐：啊......",1
7879,"普通英语老师：“class begins.” 文艺英语老师：“good morning,boys and girls” 二逼英语老师：“听写本拿出来”",1
7880,一二货同学拿了张一毛钱在我面钱炫耀， 我说：“不就是一毛钱吗？你炫耀个毛啊。” 谁知他来了句：“你找的开吗？”,1
7881,为有文化的父母的孩子的玩具店：玩具是我们。,1
7882,如果世界变得平坦，我们还会有哥伦布日吗？,1
7883,老师问学生：你对李白的‘床前明月光，疑是地上霜’这两句诗有何感想？ 学生：李白一定是个近视眼。,1
7884,如果人人都是老姜，这将是一个何等辛辣的社会。,1
7885,我的方向感非常差。我一直忘记前进的方向。,0
7886,有事没事，别随意让自己的感情播种，不然生根啦，你想拔也得折腾折腾，根深了，你更是想拔也拔不了。,1
7887,﻿小王整天闷闷不乐，朋友问他是否失恋了，他说：没的事，只是我天天想着怎样才能和她在一起，而她天天想着怎样才能不和我在一起！,1
7888,上课时，老师让小明用陆续造句，小明胸有成竹地说：晚上下班时，爸爸陆续走进家里。,1
7889,人家熬夜是为了搞科研攻关，我熬夜是为了打游戏闯关。,1
7890,一日，张参谋打传呼给李参谋，留言：小解放（车）在家，我用一下。 下午李参谋把传呼给张参谋一看：小姐放在家我用一下。,1
7891,一位拳击运动员的妻子在夜里被声响弄醒了，她看见卧室里站着一个贼。 她弄醒身边的丈夫，镇定地说：“起来吧，有人找你做家教。”,1
7892,一切都应尽可能简单，但并不简单。,0
7893,人生自古谁无死，谁个拉屎不用纸!,1
7894,知识经常被误认为是智力。这就像误将一杯牛奶误认为是牛。,0
7895,聪明人都是未婚的，结婚的人很难再聪明起来。,1
7896,监狱长对刚入狱的惯犯说：我们又见面了！ 惯犯：有什么办法呢？人们口袋里的钱越来越少，我的收入，付不起比这里再贵的住所。,1
7897,我的消息来源不可靠，但他们的信息令人着迷。,1
7898,当任何仪器掉落时，它将滚动到最不易接近的角落。,1
7899,"我们一个同事,他去考驾照时,对考官说了一句经典的话: 报告仪表，考官正常……",1
7900,成为一个悲观主义者的好处是你所有的惊喜都是令人愉快的。,1
7901,美国海军陆战队：绝对必须在一夜之间被摧毁。,0
7902,海绵蛋糕：用借来的食材制作的甜点。,0
7903,令人惊讶的是，每天在世界上发生的新闻数量总是恰好适合报纸。,1
7904,我是白领：今天领了薪水，交了房租水电，买了油米泡面，摸了口袋，感叹一声，这个月工资又白领了。,1
7905,小妖喜欢夜里躺着看书，她每搁五分钟就关一次灯，两秒后重新打开。 妈妈觉得很奇怪，问她为什么。 小妖说：“省电，翻书时不用开灯。”,1
7906,病人从手术室逃出来找院长：护士讲不要害怕，镇定点，手术很简单。 院长：这话不对吗？ 病人：可她是对医生讲这话的。,1
7907,某饭店开业酬宾标语上写着:党员5折 记者来采访。 记者:你们为什么要给党员打五折呢？ 服务员:您是党员吗？ 记者:不是 服务员:那四折！,1
7908,当你打电话时，狗会来。猫有应答机。,0
7909,蚌在饭店吃完饭，准备结帐时，突然发现忘带钱了，便对店主说：“糟了，我出来时走得匆忙，忘带钱了。请问在你们这里可以用珍珠付账吗？”,1
7910,当我意识到我的父母是对的时候，我有一些不相信我的孩子。,1
7911,我们可以欣赏我们所看到的，但我们只能爱我们真正了解的东西。,0
7912,小学老师在公开课之前“抚慰”我们紧张的心情，说：“大家不用紧张，进了课堂不要东张西望，台下坐的还不都是人，不都是长着两个鼻子、一个眼睛嘛！”,1
7913,"别以为我长的帅就认为我遥不可及高不可攀,其实我是海纳百川啊.",1
7914,如果你被要求参加游行，不要在大象后面游行。,1
7915,什么都不承认，否认一切，并提出反指控。,0
7916,孩子：妈妈，这是什么？ 妈妈：这是老鼠药。 孩子：妈妈，我们家的老鼠生病了吗？,1
7917,运动会期间，阿试和小克负责贴大字报。 阿试刚辛辛苦苦的贴好一张，小克却嚷：歪了歪了！ 阿试眼一瞪：嚷什么嚷，歪过来看不就正了！,1
