id,joke
950,男：我昨天没有喝醉？ 女：没有。 男：那今天你肯定是喝醉了。
951,当他们完成制作苯乙烯泡沫时，他们将它包装成什么？
952,现在的情况比以往任何时候都多。
953,"老师教育学生：多少钱也出卖不了自己对亲人的爱，我给100美金，你能打你父母吗?"" 学生立即问：我打我姐姐，你给多少钱？"
954,你不能阻止悲伤的鸟儿飞过你的头，但可以阻止他们在它上面筑巢。
955,全世界都是舞台，但我们大多数人都是舞台手。
956,愿我们在镜子中看到的东西让我们高兴，以及别人在我们身上看到的东西，让他们高兴。
957,小侄子跑过来“姑姑我没中奖”刚想安慰他， 突然发现他手里挥舞的刮刮卡好眼熟！ 竟然，是我的银行卡！ 死崽子给我还刮得干干净净！！！！
958,我被关押在一家巧克力工厂里。不要发送帮助。
959,即使在阴天，放大镜也会引发火灾。
960,某人向朋友倾诉：有两次我下班回家，看见太太和一个男人搂抱，你说我该怎么办？ 我不知道，朋友回答，但你何不试试加班工作？
961,油：炒菜没我寸步难行，地沟油坏了我的名声！
962,对于那些思考的人而言，生活是一部喜剧，对于那些有感觉的人来说，生活是悲剧。
963,老王因开除而脸面无光，被人笑掉大头后成功复职。
964,夜里，女儿心急火燎得给妈打来电话：“妈！他还没回来，一定有别的女人了！” 娘轻声安慰： “傻孩子，别净往坏处想，兴许是出车祸了呢！”
965,甲：“坐在前排那个丑八怪是谁呀？” 乙：“那是我哥哥呀。” 甲：“啊，真对不起，我没注意到你们是那么相像。”
966,-- 我叔叔下面有1000个人。 -- 他真是一个大人物。干什么的？ -- 墓地守墓人。
967,一年级的小朋友出去郊游，老师说不论做什么事情都必须10个人集体活动。 过了一会儿，突然有人喊道：“还有谁要去厕所？快点！我们9个人已经憋不住了！”
968,如果你相信命运，你总会有责任归咎于你。
969,电来自电子; 因此，可以合理地得出结论，道德来自愚蠢。
970,律师笑话和漫画：律师幽默，你有权保持沉默。
971,你更有可能被香槟软木塞杀死而不是被毒蜘蛛杀死。
972,如果你今天“不是自己”，那么尽情享受吧
973,哥的微信签名：哥离婚了，都看好你们媳妇。
974,医生告诉一个男人，他还有六个月的生命，于是他决定搬去和他的岳母住。因为和岳母一起住六个月，就像是几生几世一样。
